class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Feathered Peacock,0.4205651879310608,0.8942499756813049,-0.08117720484733582,0.9997809529304504,0.4298565685749054,0.8925400972366333,-0.06391265988349915,0.9996762275695801,0.43006446957588196,0.8907575011253357,-0.0639483705163002,0.999471127986908,0.4302214980125427,0.8888896107673645,-0.06385566294193268,0.9997062087059021,0.42985936999320984,0.8922057151794434,-0.10190120339393616,0.9996989965438843,0.4300272464752197,0.8901316523551941,-0.10186564177274704,0.9995794892311096,0.43018677830696106,0.8879339694976807,-0.10180668532848358,0.9997091889381409,0.4307110905647278,0.8618097305297852,0.02630009688436985,0.9997194409370422,0.4300725758075714,0.8635720014572144,-0.14953811466693878,0.9996645450592041,0.4119846522808075,0.8819019198417664,-0.04594701901078224,0.999821126461029,0.41235437989234924,0.8810315728187561,-0.09669788181781769,0.9997360110282898,0.40315869450569153,0.7962061762809753,0.11479171365499496,0.9980587363243103,0.3926813006401062,0.8101089000701904,-0.2167913317680359,0.9996058344841003,0.387879341840744,0.8971850872039795,0.1618487685918808,0.4058065712451935,0.37391912937164307,0.9288874268531799,-0.24554495513439178,0.9906495213508606,0.4540868401527405,0.9180170893669128,0.1288990080356598,0.23572935163974762,0.4573545455932617,0.9325577616691589,-0.11777715384960175,0.8529459834098816,0.47099336981773376,0.9248005747795105,0.11231449246406555,0.1793212890625,0.47680187225341797,0.9376131296157837,-0.15097829699516296,0.77238529920578,0.47234365344047546,0.9202362298965454,0.10247211158275604,0.19775311648845673,0.4783587157726288,0.9303696155548096,-0.15601149201393127,0.758152961730957,0.46460533142089844,0.9132218360900879,0.11785753816366196,0.2167903631925583,0.47150319814682007,0.9252119064331055,-0.12010933458805084,0.7361509203910828,0.3866831660270691,0.5271959900856018,0.1307520866394043,0.9998428821563721,0.3831099569797516,0.53082674741745,-0.13097235560417175,0.9997559189796448,0.3820231556892395,0.32702410221099854,0.2411336749792099,0.21909761428833008,0.3817160725593567,0.3284004032611847,0.009164515882730484,0.9838597774505615,0.3739030361175537,0.14859440922737122,0.39406678080558777,0.6211442947387695,0.3727506697177887,0.14320212602615356,0.15558983385562897,0.9725149869918823,0.3836483657360077,0.12264897674322128,0.4075353145599365,0.7338518500328064,0.38289254903793335,0.11296692490577698,0.1674211323261261,0.9473342895507812,0.3228175938129425,0.11064688116312027,0.3411327004432678,0.7522302865982056,0.3215562105178833,0.10231533646583557,0.06810609996318817,0.9587798118591309
Feathered Peacock,0.3202545642852783,0.8962690830230713,-0.31429702043533325,0.9974042773246765,0.36745885014533997,0.903941810131073,-0.24922221899032593,0.9968208074569702,0.3743038773536682,0.9029051065444946,-0.24946317076683044,0.995159924030304,0.381296843290329,0.901975154876709,-0.2493250072002411,0.9972424507141113,0.3690471649169922,0.9043285846710205,-0.4054391384124756,0.9969525337219238,0.37693285942077637,0.9035214781761169,-0.405516117811203,0.9959577918052673,0.3851439952850342,0.9028007984161377,-0.4054858088493347,0.9974625110626221,0.4263339638710022,0.8803515434265137,0.09548278152942657,0.9980788230895996,0.42895740270614624,0.8823264241218567,-0.62602698802948,0.9975765347480774,0.3194194436073303,0.8795704245567322,-0.1785089075565338,0.9982842803001404,0.3254556655883789,0.8805469870567322,-0.3857496976852417,0.9980463981628418,0.38020750880241394,0.7928486466407776,0.4137974977493286,0.9889678359031677,0.4123404622077942,0.8115223050117493,-0.8497965335845947,0.9982097148895264,0.35754743218421936,0.9200112223625183,0.7491236925125122,0.3559248447418213,0.35396185517311096,0.9513323307037354,-1.0058826208114624,0.9824823141098022,0.6398318409919739,0.9435946345329285,0.8420377969741821,0.14588089287281036,0.6816723346710205,0.9630138874053955,-0.5342534780502319,0.7339547872543335,0.7272757291793823,0.9512928128242493,0.7752151489257812,0.12132315337657928,0.7727011442184448,0.9656440019607544,-0.6568602919578552,0.649982213973999,0.7429736256599426,0.9441653490066528,0.720427930355072,0.13396473228931427,0.7938003540039062,0.9574136137962341,-0.6928462982177734,0.6504181623458862,0.7079177498817444,0.9365885257720947,0.7909023761749268,0.15294282138347626,0.7620925903320312,0.9517183303833008,-0.5544043779373169,0.6454899311065674,0.4491136968135834,0.4828195869922638,0.5024086833000183,0.9987732768058777,0.46623456478118896,0.4922221601009369,-0.5023602843284607,0.9989264607429504,0.4863697290420532,0.2669171690940857,0.7444753050804138,0.15576627850532532,0.49601811170578003,0.26668113470077515,-0.07886387407779694,0.9464375376701355,0.4999973773956299,0.059211522340774536,1.212092638015747,0.3970029056072235,0.5053561329841614,0.04899543151259422,0.38071388006210327,0.9024642109870911,0.544975757598877,0.02553286962211132,1.246163010597229,0.5856395363807678,0.5614698529243469,0.01628151535987854,0.41401100158691406,0.9058534502983093,0.25542742013931274,0.029519498348236084,0.9847896099090576,0.5076721906661987,0.25601810216903687,0.022446006536483765,0.013630821369588375,0.8586702346801758
Feathered Peacock,0.7399164438247681,0.9414121508598328,-0.2726568281650543,0.9987780451774597,0.7832161784172058,0.92682945728302,-0.14172010123729706,0.9934237003326416,0.783138632774353,0.9239625334739685,-0.14163751900196075,0.992049515247345,0.7827695608139038,0.9206528067588806,-0.13952340185642242,0.9984373450279236,0.775773286819458,0.9257299900054932,-0.3903019428253174,0.9988580942153931,0.7701436281204224,0.9220693111419678,-0.3904963433742523,0.9987934827804565,0.7645668983459473,0.9177981019020081,-0.3906826078891754,0.9989519119262695,0.7213914394378662,0.8837616443634033,0.37231940031051636,0.9980935454368591,0.7054851055145264,0.886133074760437,-0.7652854323387146,0.9987372756004333,0.6787217855453491,0.9365574717521667,-0.0860595554113388,0.9984991550445557,0.668066680431366,0.9355916976928711,-0.41740262508392334,0.997829258441925,0.4444144368171692,0.849509060382843,0.9141803979873657,0.9932697415351868,0.3627496659755707,0.8556898236274719,-1.3109320402145386,0.9993591904640198,0.3503755033016205,0.9864298105239868,1.1200830936431885,0.29144877195358276,0.2601264715194702,0.9983354806900024,-1.8017009496688843,0.9979146122932434,0.5253704786300659,1.116165280342102,0.8827426433563232,0.36573532223701477,0.3601783215999603,1.1477837562561035,-1.8784115314483643,0.97217857837677,0.6343540549278259,1.1288363933563232,0.8489744663238525,0.6840358376502991,0.44703152775764465,1.186869502067566,-2.2219398021698,0.9729725122451782,0.6601628065109253,1.1260929107666016,0.7126176357269287,0.7686978578567505,0.5073517560958862,1.168471097946167,-2.10028076171875,0.9749954342842102,0.6046777963638306,1.1255087852478027,0.7950721979141235,0.7444515228271484,0.47610944509506226,1.1577696800231934,-1.855820894241333,0.9437860250473022,0.28319472074508667,0.5604722499847412,0.8757094740867615,0.9995617270469666,0.2356753945350647,0.5543003082275391,-0.879982590675354,0.9979726672172546,0.441790908575058,0.3282495439052582,0.9649785757064819,0.22604766488075256,0.4123355746269226,0.321394681930542,-1.059001088142395,0.9888542890548706,0.7730863094329834,0.11522215604782104,1.485478401184082,0.1787106692790985,0.7739397287368774,0.09935131669044495,-0.6537950038909912,0.9889601469039917,0.8899661898612976,0.10117641091346741,1.5258662700653076,0.2953179180622101,0.8824724555015564,0.09117820858955383,-0.6072757244110107,0.9880863428115845,0.7790660858154297,0.02013838291168213,1.0848157405853271,0.42784208059310913,0.798962414264679,-0.0075883264653384686,-1.1306878328323364,0.985865592956543
Feathered Peacock,0.4828920364379883,0.8861675262451172,-0.06039486080408096,0.9998425245285034,0.4681691825389862,0.8736152648925781,-0.08848613500595093,0.9998738765716553,0.4681874215602875,0.8711980581283569,-0.08835125714540482,0.9998601675033569,0.46808546781539917,0.8688749074935913,-0.0883798822760582,0.9998575448989868,0.46860963106155396,0.8729707598686218,-0.028989626094698906,0.9997541308403015,0.4688091576099396,0.8699400424957275,-0.02898990921676159,0.9996457099914551,0.4688197374343872,0.8670159578323364,-0.028809621930122375,0.9998230338096619,0.4876859784126282,0.8520205020904541,-0.15835776925086975,0.999825656414032,0.484902560710907,0.8511474132537842,0.11584565043449402,0.9998836517333984,0.5080746412277222,0.8813799619674683,-0.08476942032575607,0.9991784691810608,0.5092485547065735,0.879740834236145,-0.006508475635200739,0.9997196793556213,0.5935901999473572,0.8249762654304504,-0.31993725895881653,0.9998069405555725,0.578546404838562,0.8069187998771667,0.3082227408885956,0.9989506006240845,0.6429218053817749,0.9364187717437744,-0.3463036119937897,0.9953302145004272,0.6142860651016235,0.8946316242218018,0.4091213047504425,0.5651568174362183,0.4842327833175659,0.9301384687423706,-0.16081160306930542,0.8222595453262329,0.4769265055656433,0.9110924005508423,0.5065102577209473,0.32009661197662354,0.44752469658851624,0.9334233999252319,-0.21062253415584564,0.6844613552093506,0.4408843517303467,0.9164042472839355,0.5238355398178101,0.21243005990982056,0.4466239809989929,0.9267059564590454,-0.2012392282485962,0.6650499701499939,0.44339045882225037,0.9142364859580994,0.5332154631614685,0.2175235152244568,0.4583286941051483,0.9241671562194824,-0.1604384332895279,0.67325359582901,0.4551261067390442,0.9129049777984619,0.5042872428894043,0.24936483800411224,0.6718803644180298,0.6022679805755615,-0.23752939701080322,0.997840404510498,0.6623196005821228,0.5917329788208008,0.2374899834394455,0.998228132724762,0.6125325560569763,0.41942298412323,-0.21774545311927795,0.9389113783836365,0.6058934926986694,0.415686696767807,0.2210676223039627,0.15905852615833282,0.5791813135147095,0.2416122853755951,-0.1849774718284607,0.9417268633842468,0.5768056511878967,0.2436637580394745,0.3154548406600952,0.4128641188144684,0.5640943050384521,0.2274826467037201,-0.18021975457668304,0.9338230490684509,0.5624353885650635,0.22676125168800354,0.3233388662338257,0.5903762578964233,0.6042807698249817,0.1638357937335968,-0.3377683758735657,0.9436420798301697,0.601405143737793,0.17009687423706055,0.20862716436386108,0.6517841219902039
Feathered Peacock,0.37062230706214905,0.8913679122924805,-0.2499091625213623,0.9999246597290039,0.29772648215293884,0.8854972720146179,-0.3047761023044586,0.9999206066131592,0.2944228947162628,0.8833757042884827,-0.3044337332248688,0.9999121427536011,0.2903583347797394,0.8812539577484131,-0.30458518862724304,0.9999191761016846,0.299652099609375,0.8873298764228821,-0.1588626205921173,0.9998501539230347,0.2982374131679535,0.8863718509674072,-0.1587677001953125,0.9997650980949402,0.29560574889183044,0.8853591084480286,-0.15799307823181152,0.9998644590377808,0.3020760118961334,0.8629852533340454,-0.39522168040275574,0.999882698059082,0.3019786477088928,0.8653637170791626,0.2766619622707367,0.9999288320541382,0.4278188645839691,0.8842220902442932,-0.27777358889579773,0.999405026435852,0.4327129125595093,0.8847382664680481,-0.08748223632574081,0.9997416138648987,0.5863435864448547,0.8288068175315857,-0.8060181736946106,0.9997145533561707,0.5125923156738281,0.8018767833709717,0.866267740726471,0.9981706142425537,0.7756006121635437,0.9662102460861206,-0.8856843113899231,0.9920111298561096,0.6564375162124634,0.8985612392425537,1.1900579929351807,0.496857613325119,0.3236371576786041,0.971293568611145,-0.3955962359905243,0.9435946345329285,0.32783475518226624,0.9384220838546753,1.6467158794403076,0.303225576877594,0.17810213565826416,0.9737590551376343,-0.5322621464729309,0.903161883354187,0.19339197874069214,0.9456585645675659,1.6808114051818848,0.23125146329402924,0.15800972282886505,0.9674619436264038,-0.5119891166687012,0.890971302986145,0.19231826066970825,0.9437202215194702,1.7312443256378174,0.23370131850242615,0.2118799090385437,0.9630171060562134,-0.40009909868240356,0.8932920098304749,0.25432103872299194,0.9375932812690735,1.642828345298767,0.27673396468162537,0.7236174941062927,0.5561171770095825,-0.6362600326538086,0.9981704950332642,0.683819055557251,0.5485541820526123,0.6362243890762329,0.998349666595459,0.550407350063324,0.3356837034225464,-0.573211133480072,0.7339704632759094,0.537004828453064,0.3457588255405426,0.4578160345554352,0.0994117334485054,0.3838331699371338,0.14514413475990295,-0.5539649128913879,0.7399968504905701,0.3796788156032562,0.14902879297733307,0.6623485684394836,0.26206129789352417,0.3372747600078583,0.12119552493095398,-0.5523785352706909,0.8084036111831665,0.33107811212539673,0.12254107743501663,0.6710200905799866,0.3606305420398712,0.35156524181365967,0.11149409413337708,-1.0663471221923828,0.8066226840019226,0.34786951541900635,0.11292877793312073,0.24691925942897797,0.4670525789260864
Feathered Peacock,0.5525128841400146,0.9005656242370605,-0.16871924698352814,0.9987233281135559,0.5070092678070068,0.8998438119888306,-0.21599368751049042,0.9989064931869507,0.5045292377471924,0.8974318504333496,-0.2158479243516922,0.9988654851913452,0.5016797184944153,0.894858181476593,-0.21608465909957886,0.9991089701652527,0.5092944502830505,0.9003027677536011,-0.1237446591258049,0.99788898229599,0.508965015411377,0.8982671499252319,-0.12373962998390198,0.9968265891075134,0.5075535178184509,0.8960816264152527,-0.12364150583744049,0.9981220364570618,0.503783106803894,0.8691776394844055,-0.3271077573299408,0.9985242486000061,0.5012346506118774,0.8706496357917786,0.10127857327461243,0.9988089799880981,0.5801671147346497,0.8864957094192505,-0.20402048528194427,0.996874213218689,0.5819354057312012,0.8875328898429871,-0.08107604086399078,0.997416615486145,0.6222892999649048,0.8132141828536987,-0.48801544308662415,0.9994794726371765,0.614183783531189,0.7954452633857727,0.35627663135528564,0.9937189817428589,0.6692701578140259,0.9709442853927612,-0.538011908531189,0.995455265045166,0.6462510228157043,0.9184397459030151,0.5345607995986938,0.5655551552772522,0.31765827536582947,0.9609547853469849,-0.20628826320171356,0.8915337920188904,0.3762074112892151,0.9296932220458984,0.6770773530006409,0.2274085432291031,0.22882336378097534,0.9685053825378418,-0.27042704820632935,0.7916259169578552,0.29687896370887756,0.9362203478813171,0.6537867784500122,0.16079647839069366,0.2197149693965912,0.9551984071731567,-0.26512446999549866,0.7860296964645386,0.3119025230407715,0.9212702512741089,0.6993024945259094,0.16142602264881134,0.25447455048561096,0.9466357231140137,-0.21223609149456024,0.8056843876838684,0.3390974998474121,0.9162834286689758,0.6749531030654907,0.1779932975769043,0.6791972517967224,0.4953339695930481,-0.3348032236099243,0.99623042345047,0.7240670919418335,0.4993727207183838,0.3335050344467163,0.9932585954666138,0.6238742470741272,0.26752588152885437,-0.09522303193807602,0.950032114982605,0.6553541421890259,0.2921101748943329,0.44989049434661865,0.36273670196533203,0.5536186099052429,0.08624935150146484,0.10982628166675568,0.9442018866539001,0.5701259970664978,0.11596932262182236,0.7141934037208557,0.5395989418029785,0.49622195959091187,0.06460541486740112,0.12194299697875977,0.9162878394126892,0.5150023698806763,0.08904024958610535,0.731652557849884,0.6396819353103638,0.6994675993919373,0.00889575481414795,-0.22256502509117126,0.9442950487136841,0.7001392841339111,0.03442639112472534,0.5411536693572998,0.7403989434242249
Feathered Peacock,0.48894715309143066,0.8864834904670715,-0.04652571305632591,0.9999909400939941,0.4758431017398834,0.8816831707954407,-0.05933491140604019,0.9999916553497314,0.47504639625549316,0.8772290349006653,-0.059320829808712006,0.9999911785125732,0.47417399287223816,0.8726518750190735,-0.05930265039205551,0.9999899864196777,0.4766748249530792,0.8827947378158569,-0.026234455406665802,0.9999890327453613,0.4765543043613434,0.8792303800582886,-0.02616448886692524,0.9999849796295166,0.4761578142642975,0.8756453990936279,-0.026113223284482956,0.9999847412109375,0.477786123752594,0.8298634886741638,-0.0963933914899826,0.9999887943267822,0.4758729040622711,0.8355296850204468,0.06141805648803711,0.9999855756759644,0.5014576315879822,0.8585762977600098,-0.0624452643096447,0.9999475479125977,0.5011563301086426,0.8615766763687134,-0.01645018346607685,0.9999527931213379,0.5247712731361389,0.7538243532180786,-0.15598070621490479,0.9999796152114868,0.5125044584274292,0.7355178594589233,0.12102943658828735,0.999902606010437,0.5327892899513245,0.9835264682769775,-0.23865346610546112,0.9958804845809937,0.502470076084137,0.9295541048049927,0.143995001912117,0.2275228500366211,0.4243254065513611,0.9812886118888855,-0.26302310824394226,0.9700040817260742,0.42996183037757874,0.9599401354789734,0.07584958523511887,0.20204737782478333,0.3988948166370392,0.9784926176071167,-0.3028270900249481,0.9375759959220886,0.4012010991573334,0.9685010313987732,0.06383999437093735,0.18789052963256836,0.3952237367630005,0.9684260487556458,-0.2917139530181885,0.9287763833999634,0.4000900387763977,0.9570993185043335,0.05646983161568642,0.19155646860599518,0.408505916595459,0.9567232131958008,-0.26278477907180786,0.9269348382949829,0.41510874032974243,0.9433820843696594,0.06588846445083618,0.21780550479888916,0.5064985752105713,0.29460006952285767,-0.08119942992925644,0.9998371601104736,0.5418181419372559,0.2866862118244171,0.08086631447076797,0.9999028444290161,0.30774763226509094,0.1739758402109146,-0.16220444440841675,0.9995160102844238,0.7137829661369324,0.19712555408477783,0.073234423995018,0.991844117641449,0.1268349289894104,0.13693612813949585,-0.19683201611042023,0.9981556534767151,0.8804298043251038,0.05977150425314903,0.09444096684455872,0.9953824877738953,0.10696592926979065,0.1499125063419342,-0.2031235247850418,0.992874026298523,0.8904721736907959,0.02736777253448963,0.08894082903862,0.9919512271881104,0.04689234495162964,0.0906268060207367,-0.3128281831741333,0.9956172704696655,0.9734869003295898,0.058073654770851135,0.015864679589867592,0.9890245795249939
Feathered Peacock,0.60262131690979,0.904903769493103,-0.20951882004737854,0.9999847412109375,0.6206431984901428,0.8991984128952026,-0.19134198129177094,0.9999902248382568,0.6215980052947998,0.8965461850166321,-0.1913423240184784,0.9999881982803345,0.6227254867553711,0.8936700820922852,-0.19111621379852295,0.9999910593032837,0.6192605495452881,0.8988308906555176,-0.24417667090892792,0.9999924898147583,0.6190886497497559,0.8956466913223267,-0.24434934556484222,0.9999923706054688,0.6191485524177551,0.892295241355896,-0.24432511627674103,0.9999945163726807,0.6230827569961548,0.8546093702316284,-0.08211017400026321,0.9999871253967285,0.6180602312088013,0.8559180498123169,-0.3281852602958679,0.9999854564666748,0.5860686302185059,0.8895797729492188,-0.1657315492630005,0.9999792575836182,0.5845816731452942,0.8876039385795593,-0.23631592094898224,0.9999786615371704,0.5822468400001526,0.772757351398468,0.062318772077560425,0.998204231262207,0.5514557361602783,0.7758101224899292,-0.42101117968559265,0.9999094009399414,0.5709639191627502,0.9384872317314148,0.03935571014881134,0.5318423509597778,0.5267292261123657,0.9701129198074341,-0.4992307126522064,0.979919970035553,0.6388623118400574,0.9590941071510315,-0.09872656315565109,0.32284533977508545,0.6364796757698059,0.9745162129402161,-0.4538496434688568,0.8985311985015869,0.6624149680137634,0.9597151875495911,-0.1393706351518631,0.24734856188297272,0.6670718193054199,0.9734925627708435,-0.5206466317176819,0.8501719236373901,0.6698130965232849,0.9483745098114014,-0.1676488220691681,0.2700960040092468,0.6816188097000122,0.9532930850982666,-0.5310762524604797,0.8450371026992798,0.6564669013023376,0.9480502605438232,-0.12201988697052002,0.2858855426311493,0.6713263392448425,0.9453373551368713,-0.4579101502895355,0.8314917683601379,0.6147127747535706,0.40470606088638306,0.18682685494422913,0.9999585151672363,0.5635249018669128,0.4096181392669678,-0.18691661953926086,0.9999785423278809,0.7722999453544617,0.2327403426170349,0.17532604932785034,0.9859939813613892,0.33426254987716675,0.41765180230140686,-0.04062487557530403,0.9995322227478027,0.965530276298523,0.12847444415092468,0.22702215611934662,0.9849205613136292,0.09975391626358032,0.35315585136413574,-0.017651233822107315,0.9992603659629822,0.9952779412269592,0.12588384747505188,0.2339133322238922,0.9891437888145447,0.06762367486953735,0.3261863589286804,-0.02212108112871647,0.998315691947937,0.9476321935653687,0.040130555629730225,0.14843866229057312,0.9845949411392212,0.05544090270996094,0.4721798598766327,-0.14129860699176788,0.9984702467918396
Feathered Peacock,0.5567117929458618,0.894568920135498,-0.31116029620170593,0.9971296191215515,0.6502357125282288,0.8972716927528381,-0.21489843726158142,0.9972571730613708,0.6561731100082397,0.8960599899291992,-0.2151893526315689,0.9961047172546387,0.6621053218841553,0.8947464227676392,-0.2149065136909485,0.9975531697273254,0.655512273311615,0.8966385126113892,-0.49141252040863037,0.9973030090332031,0.6650875806808472,0.8949387073516846,-0.49110305309295654,0.9971215128898621,0.6750797629356384,0.8930507898330688,-0.4916297495365143,0.9979959726333618,0.6967953443527222,0.8738364577293396,0.3415495753288269,0.9988412261009216,0.713349461555481,0.8715529441833496,-0.9124996662139893,0.9992832541465759,0.5098065137863159,0.8813415169715881,-0.07775183767080307,0.9978680610656738,0.5161786079406738,0.8802587389945984,-0.4399009346961975,0.9963144659996033,0.46734511852264404,0.7942728996276855,1.0042399168014526,0.9904824495315552,0.4620714783668518,0.8075258731842041,-1.4611510038375854,0.9967852830886841,0.3640679121017456,0.9265384078025818,1.1408652067184448,0.10394136607646942,0.3503669500350952,0.9436920881271362,-1.6796501874923706,0.9758415222167969,0.8120470643043518,0.9240667223930359,0.7023079991340637,0.04507121816277504,0.8230347037315369,0.9332751035690308,-0.603188157081604,0.6888224482536316,0.9288427829742432,0.9254282712936401,0.5800442099571228,0.04390791803598404,0.9448986053466797,0.9311608076095581,-0.7652447819709778,0.5893840789794922,0.8650530576705933,0.9304161667823792,0.5832331776618958,0.04953627288341522,0.9784663915634155,0.9259853363037109,-0.7796449065208435,0.562671422958374,0.8854812383651733,0.9176405072212219,0.6430391669273376,0.05615505203604698,0.9043307900428772,0.9198640584945679,-0.5983275771141052,0.5458716750144958,0.5507836937904358,0.4992745816707611,0.9112528562545776,0.9973347783088684,0.5333749055862427,0.5029595494270325,-0.9117898941040039,0.9960634112358093,0.5262468457221985,0.2988235056400299,1.0621650218963623,0.08507157862186432,0.5213822722434998,0.29239511489868164,-0.6611860990524292,0.8821460008621216,0.625453531742096,0.1254540979862213,1.4873707294464111,0.18140602111816406,0.6350440979003906,0.12404476851224899,-0.20082546770572662,0.7926633954048157,0.715261697769165,0.11972615122795105,1.498426914215088,0.2739204168319702,0.7325384616851807,0.11868605017662048,-0.17659160494804382,0.8275715708732605,0.3892354965209961,0.08615779876708984,0.968684732913971,0.2754523456096649,0.40580466389656067,0.06456661224365234,-0.8946442008018494,0.7284272313117981
Feathered Peacock,0.6154042482376099,0.9058557152748108,-0.36645227670669556,0.9996427297592163,0.5251701474189758,0.9130414724349976,-0.4337775707244873,0.999738872051239,0.5171769261360168,0.910849392414093,-0.4334315061569214,0.9997480511665344,0.5086965560913086,0.9085057973861694,-0.43376678228378296,0.9997827410697937,0.5260334014892578,0.9135434031486511,-0.2902480363845825,0.9995664954185486,0.5184862613677979,0.911687433719635,-0.29020145535469055,0.9994437098503113,0.5107512474060059,0.9097834825515747,-0.2903420627117157,0.9996128678321838,0.46507734060287476,0.8839693665504456,-0.6044633984565735,0.9996333122253418,0.4709911346435547,0.8870450258255005,0.0624033659696579,0.9997356534004211,0.6211328506469727,0.8872511386871338,-0.4239228367805481,0.9995303153991699,0.6278446912765503,0.8871484398841858,-0.230478897690773,0.9994341731071472,0.5325295925140381,0.8155453205108643,-0.8149024248123169,0.9995796084403992,0.5541013479232788,0.8045780658721924,0.3022516667842865,0.992385745048523,0.5695294141769409,0.9681878685951233,-0.9853636622428894,0.9969505071640015,0.5488051772117615,0.9434502720832825,0.5788158774375916,0.4904111325740814,0.07607632875442505,0.9474897384643555,-0.6965895891189575,0.8428624868392944,0.16810712218284607,0.9365339279174805,0.658545970916748,0.16593800485134125,-0.006262302398681641,0.9426196813583374,-0.8209919333457947,0.7111551761627197,0.10642557591199875,0.9365452527999878,0.5661163926124573,0.14353105425834656,-0.030968308448791504,0.9280570149421692,-0.8369753956794739,0.7132545709609985,0.06600892543792725,0.9198372960090637,0.5814927220344543,0.1513185352087021,0.04670396447181702,0.9236384630203247,-0.7180348038673401,0.752948522567749,0.12669184803962708,0.9170023202896118,0.6332193613052368,0.1608152836561203,0.5211249589920044,0.4671287536621094,-0.5175690650939941,0.997130811214447,0.5545139312744141,0.4760672450065613,0.5144336223602295,0.9931057095527649,0.3750184178352356,0.26560917496681213,0.06488760560750961,0.9885896444320679,0.43822795152664185,0.29272934794425964,0.9425163865089417,0.5914004445075989,0.24724382162094116,0.08093243837356567,0.459625780582428,0.9709782004356384,0.2816546559333801,0.14050772786140442,1.452224850654602,0.7208102345466614,0.17732474207878113,0.05163833871483803,0.4814624488353729,0.9683751463890076,0.21145805716514587,0.1090613529086113,1.4855716228485107,0.8156281113624573,0.58915114402771,0.058664530515670776,-0.010607900097966194,0.9585323929786682,0.6127153038978577,0.09512665867805481,1.2702903747558594,0.8278200626373291
Feathered Peacock,0.4389234185218811,0.8669588565826416,-0.0453704297542572,0.9997393488883972,0.4307262897491455,0.8566936254501343,-0.05829441547393799,0.9997724890708923,0.4306500256061554,0.8547354936599731,-0.058225978165864944,0.9997480511665344,0.43050646781921387,0.8526667356491089,-0.05823558568954468,0.9997400641441345,0.43099841475486755,0.8559640645980835,-0.02395649440586567,0.9995280504226685,0.43112820386886597,0.8534246683120728,-0.023958800360560417,0.999362051486969,0.4311196208000183,0.8507418632507324,-0.023836316540837288,0.9996713399887085,0.43951714038848877,0.831111490726471,-0.09547717124223709,0.9996877908706665,0.43831923604011536,0.8295331597328186,0.06348823755979538,0.9997536540031433,0.4500342607498169,0.8626911640167236,-0.05938918516039848,0.9987912774085999,0.45161497592926025,0.861344575881958,-0.014024217613041401,0.9995291233062744,0.49374693632125854,0.8090109825134277,-0.18603117763996124,0.9998112320899963,0.4827606678009033,0.784702479839325,0.16671502590179443,0.998573899269104,0.5181023478507996,0.947837233543396,-0.21849411725997925,0.9978127479553223,0.49812671542167664,0.8959950804710388,0.1963367760181427,0.6743839383125305,0.42038264870643616,0.9447779655456543,-0.15415918827056885,0.9405145049095154,0.41877126693725586,0.9201408624649048,0.21299481391906738,0.4956117868423462,0.39788609743118286,0.9561528563499451,-0.1836891770362854,0.8718016743659973,0.39450305700302124,0.9283470511436462,0.21644742786884308,0.34533998370170593,0.39516481757164,0.9442473649978638,-0.174573615193367,0.857107937335968,0.39309263229370117,0.9227507710456848,0.2240382581949234,0.35094910860061646,0.4019899368286133,0.9370235800743103,-0.1529986709356308,0.8507479429244995,0.4012283682823181,0.9176335334777832,0.21100087463855743,0.3855937719345093,0.5439929962158203,0.5378642678260803,-0.13533757627010345,0.9977005124092102,0.5302786827087402,0.5285065174102783,0.13523022830486298,0.997266411781311,0.5079145431518555,0.3193526268005371,-0.14864510297775269,0.9393405318260193,0.5022028684616089,0.32087188959121704,0.12940707802772522,0.19128817319869995,0.4697590172290802,0.11496111005544662,-0.13664627075195312,0.9444921612739563,0.4698752760887146,0.1222940981388092,0.17328932881355286,0.4335745573043823,0.45171019434928894,0.10176658630371094,-0.1352216899394989,0.9357208013534546,0.45101386308670044,0.10778084397315979,0.1764075756072998,0.6826213002204895,0.4988290071487427,0.023689566180109978,-0.23667028546333313,0.9529199004173279,0.49568814039230347,0.03625601530075073,0.11411353200674057,0.6780627369880676
